caseID;caseID-Original;taskID;originator;eventtype;timestamp;Operador;Produto
1120;120;Product (accept);7;start;31/12/2024 21:33;Operador;Process_Machine-07
1121;121;Idle machine;7;start;31/12/2024 18:00;Operador;Process_Machine-07
1121;121;Idle machine;7;complete;31/12/2024 18:32;Operador;Process_Machine-07
1121;121;Working;7;start;31/12/2024 18:32;Operador;Process_Machine-07
1121;121;Working;7;complete;31/12/2024 18:32;Operador;Process_Machine-07
1121;121;Remove piece;7;start;31/12/2024 18:32;Operador;Process_Machine-07
1121;121;Remove piece;7;complete;31/12/2024 18:32;Operador;Process_Machine-07
1121;121;Product (accept);7;start;31/12/2024 18:32;Operador;Process_Machine-07
1122;122;Idle machine;7;start;31/12/2024 18:00;Operador;Process_Machine-07
1122;122;Idle machine;7;complete;31/12/2024 21:20;Operador;Process_Machine-07
1122;122;Working;7;start;31/12/2024 21:20;Operador;Process_Machine-07
1122;122;Working;7;complete;31/12/2024 21:20;Operador;Process_Machine-07
1122;122;Remove piece;7;start;31/12/2024 21:20;Operador;Process_Machine-07
1122;122;Remove piece;7;complete;31/12/2024 21:20;Operador;Process_Machine-07
1122;122;Operational stop;7;start;31/12/2024 21:20;Operador;Process_Machine-07
1122;122;Operational stop;7;complete;31/12/2024 21:23;Operador;Process_Machine-07
1122;122;Product (accept);7;start;31/12/2024 21:23;Operador;Process_Machine-07
1123;123;Idle machine;7;start;31/12/2024 18:00;Operador;Process_Machine-07
1123;123;Idle machine;7;complete;31/12/2024 18:26;Operador;Process_Machine-07
1123;123;Working;7;start;31/12/2024 18:26;Operador;Process_Machine-07
1123;123;Working;7;complete;31/12/2024 18:26;Operador;Process_Machine-07
1123;123;Remove piece;7;start;31/12/2024 18:26;Operador;Process_Machine-07
1123;123;Remove piece;7;complete;31/12/2024 18:26;Operador;Process_Machine-07
1123;123;Operational stop;7;start;31/12/2024 18:26;Operador;Process_Machine-07
1123;123;Operational stop;7;complete;31/12/2024 18:27;Operador;Process_Machine-07
1123;123;Product (accept);7;start;31/12/2024 18:27;Operador;Process_Machine-07
1124;124;Idle machine;7;start;31/12/2024 18:00;Operador;Process_Machine-07
1124;124;Idle machine;7;complete;31/12/2024 20:58;Operador;Process_Machine-07
1124;124;Working;7;start;31/12/2024 20:58;Operador;Process_Machine-07
1124;124;Working;7;complete;31/12/2024 20:58;Operador;Process_Machine-07
1124;124;Remove piece;7;start;31/12/2024 20:58;Operador;Process_Machine-07
1124;124;Remove piece;7;complete;31/12/2024 20:58;Operador;Process_Machine-07
1124;124;Product (accept);7;start;31/12/2024 20:59;Operador;Process_Machine-07
1125;125;Idle machine;7;start;31/12/2024 18:00;Operador;Process_Machine-07
1125;125;Idle machine;7;complete;31/12/2024 21:50;Operador;Process_Machine-07
1125;125;Working;7;start;31/12/2024 21:50;Operador;Process_Machine-07
1125;125;Working;7;complete;31/12/2024 21:50;Operador;Process_Machine-07
1125;125;Remove piece;7;start;31/12/2024 21:50;Operador;Process_Machine-07
1125;125;Remove piece;7;complete;31/12/2024 21:50;Operador;Process_Machine-07
1125;125;Product (accept);7;start;31/12/2024 21:50;Operador;Process_Machine-07
1126;126;Idle machine;7;start;31/12/2024 18:00;Operador;Process_Machine-07
1126;126;Idle machine;7;complete;31/12/2024 21:57;Operador;Process_Machine-07
1126;126;Working;7;start;31/12/2024 21:57;Operador;Process_Machine-07
1126;126;Working;7;complete;31/12/2024 21:57;Operador;Process_Machine-07
1126;126;Remove piece;7;start;31/12/2024 21:57;Operador;Process_Machine-07
1126;126;Remove piece;7;complete;31/12/2024 21:57;Operador;Process_Machine-07
1126;126;Product (accept);7;start;31/12/2024 21:58;Operador;Process_Machine-07
1127;127;Idle machine;7;start;31/12/2024 18:00;Operador;Process_Machine-07
1127;127;Idle machine;7;complete;31/12/2024 22:05;Operador;Process_Machine-07
1127;127;Working;7;start;31/12/2024 22:05;Operador;Process_Machine-07
1127;127;Working;7;complete;31/12/2024 22:06;Operador;Process_Machine-07
1127;127;Remove piece;7;start;31/12/2024 22:06;Operador;Process_Machine-07
1127;127;Remove piece;7;complete;31/12/2024 22:06;Operador;Process_Machine-07
1127;127;Product (accept);7;start;31/12/2024 22:06;Operador;Process_Machine-07
1128;128;Idle machine;7;start;31/12/2024 18:00;Operador;Process_Machine-07
1128;128;Idle machine;7;complete;31/12/2024 18:22;Operador;Process_Machine-07
1128;128;Working;7;start;31/12/2024 18:22;Operador;Process_Machine-07
1128;128;Working;7;complete;31/12/2024 18:22;Operador;Process_Machine-07
1128;128;Remove piece;7;start;31/12/2024 18:22;Operador;Process_Machine-07
1128;128;Remove piece;7;complete;31/12/2024 18:22;Operador;Process_Machine-07
1128;128;Operational stop;7;start;31/12/2024 18:22;Operador;Process_Machine-07
1128;128;Operational stop;7;complete;31/12/2024 18:23;Operador;Process_Machine-07
1128;128;Product (accept);7;start;31/12/2024 18:23;Operador;Process_Machine-07
1129;129;Idle machine;7;start;31/12/2024 18:00;Operador;Process_Machine-07
1129;129;Idle machine;7;complete;31/12/2024 21:23;Operador;Process_Machine-07
1129;129;Working;7;start;31/12/2024 21:23;Operador;Process_Machine-07
1129;129;Working;7;complete;31/12/2024 21:24;Operador;Process_Machine-07
1129;129;Remove piece;7;start;31/12/2024 21:24;Operador;Process_Machine-07
1129;129;Remove piece;7;complete;31/12/2024 21:24;Operador;Process_Machine-07
1129;129;Product (accept);7;start;31/12/2024 21:24;Operador;Process_Machine-07
1130;130;Idle machine;7;start;31/12/2024 18:00;Operador;Process_Machine-07
1130;130;Idle machine;7;complete;31/12/2024 19:08;Operador;Process_Machine-07
1130;130;Working;7;start;31/12/2024 19:08;Operador;Process_Machine-07
1130;130;Working;7;complete;31/12/2024 19:09;Operador;Process_Machine-07
1130;130;Remove piece;7;start;31/12/2024 19:09;Operador;Process_Machine-07
1130;130;Remove piece;7;complete;31/12/2024 19:09;Operador;Process_Machine-07
1130;130;Product (accept);7;start;31/12/2024 19:09;Operador;Process_Machine-07
1131;131;Idle machine;7;start;31/12/2024 18:00;Operador;Process_Machine-07
1131;131;Idle machine;7;complete;31/12/2024 20:07;Operador;Process_Machine-07
1131;131;Working;7;start;31/12/2024 20:07;Operador;Process_Machine-07
1131;131;Working;7;complete;31/12/2024 20:07;Operador;Process_Machine-07
1131;131;Remove piece;7;start;31/12/2024 20:07;Operador;Process_Machine-07
1131;131;Remove piece;7;complete;31/12/2024 20:07;Operador;Process_Machine-07
1131;131;Product (accept);7;start;31/12/2024 20:07;Operador;Process_Machine-07
1132;132;Idle machine;7;start;31/12/2024 18:00;Operador;Process_Machine-07
1132;132;Idle machine;7;complete;31/12/2024 19:09;Operador;Process_Machine-07
1132;132;Working;7;start;31/12/2024 19:09;Operador;Process_Machine-07
1132;132;Working;7;complete;31/12/2024 19:10;Operador;Process_Machine-07
1132;132;Remove piece;7;start;31/12/2024 19:10;Operador;Process_Machine-07
1132;132;Remove piece;7;complete;31/12/2024 19:10;Operador;Process_Machine-07
1132;132;Product (accept);7;start;31/12/2024 19:10;Operador;Process_Machine-07
1133;133;Idle machine;7;start;31/12/2024 18:00;Operador;Process_Machine-07
1133;133;Idle machine;7;complete;31/12/2024 19:50;Operador;Process_Machine-07
1133;133;Working;7;start;31/12/2024 19:50;Operador;Process_Machine-07
1133;133;Working;7;complete;31/12/2024 19:51;Operador;Process_Machine-07
1133;133;Remove piece;7;start;31/12/2024 19:51;Operador;Process_Machine-07
1133;133;Remove piece;7;complete;31/12/2024 19:51;Operador;Process_Machine-07
1133;133;Product (accept);7;start;31/12/2024 19:51;Operador;Process_Machine-07
1134;134;Idle machine;7;start;31/12/2024 18:00;Operador;Process_Machine-07
1134;134;Idle machine;7;complete;31/12/2024 19:47;Operador;Process_Machine-07
1134;134;Working;7;start;31/12/2024 19:47;Operador;Process_Machine-07
1134;134;Working;7;complete;31/12/2024 19:47;Operador;Process_Machine-07
1134;134;Remove piece;7;start;31/12/2024 19:47;Operador;Process_Machine-07
1134;134;Remove piece;7;complete;31/12/2024 19:47;Operador;Process_Machine-07
1134;134;Product (accept);7;start;31/12/2024 19:47;Operador;Process_Machine-07
1135;135;Idle machine;7;start;31/12/2024 18:00;Operador;Process_Machine-07
1135;135;Idle machine;7;complete;31/12/2024 21:49;Operador;Process_Machine-07
1135;135;Working;7;start;31/12/2024 21:49;Operador;Process_Machine-07
1135;135;Working;7;complete;31/12/2024 21:49;Operador;Process_Machine-07
1135;135;Remove piece;7;start;31/12/2024 21:49;Operador;Process_Machine-07
1135;135;Remove piece;7;complete;31/12/2024 21:49;Operador;Process_Machine-07
1135;135;Product (accept);7;start;31/12/2024 21:49;Operador;Process_Machine-07
1136;136;Idle machine;7;start;31/12/2024 18:00;Operador;Process_Machine-07
1136;136;Idle machine;7;complete;31/12/2024 21:14;Operador;Process_Machine-07
1136;136;Working;7;start;31/12/2024 21:14;Operador;Process_Machine-07
1136;136;Working;7;complete;31/12/2024 21:14;Operador;Process_Machine-07
1136;136;Fail;7;start;31/12/2024 21:14;Operador;Process_Machine-07
1136;136;Fail;7;complete;31/12/2024 21:19;Operador;Process_Machine-07
1136;136;Working;7;start;31/12/2024 21:19;Operador;Process_Machine-07
1136;136;Working;7;complete;31/12/2024 21:19;Operador;Process_Machine-07
1136;136;Remove piece;7;start;31/12/2024 21:19;Operador;Process_Machine-07
1136;136;Remove piece;7;complete;31/12/2024 21:19;Operador;Process_Machine-07
1136;136;Product (accept);7;start;31/12/2024 21:20;Operador;Process_Machine-07
1137;137;Idle machine;7;start;31/12/2024 18:00;Operador;Process_Machine-07
1137;137;Idle machine;7;complete;31/12/2024 19:23;Operador;Process_Machine-07
1137;137;Working;7;start;31/12/2024 19:23;Operador;Process_Machine-07
1137;137;Working;7;complete;31/12/2024 19:23;Operador;Process_Machine-07
1137;137;Remove piece;7;start;31/12/2024 19:23;Operador;Process_Machine-07
1137;137;Remove piece;7;complete;31/12/2024 19:24;Operador;Process_Machine-07
1137;137;Product (accept);7;start;31/12/2024 19:24;Operador;Process_Machine-07
1138;138;Idle machine;7;start;31/12/2024 18:00;Operador;Process_Machine-07
1138;138;Idle machine;7;complete;31/12/2024 19:30;Operador;Process_Machine-07
1138;138;Working;7;start;31/12/2024 19:30;Operador;Process_Machine-07
1138;138;Working;7;complete;31/12/2024 19:30;Operador;Process_Machine-07
1138;138;Remove piece;7;start;31/12/2024 19:30;Operador;Process_Machine-07
1138;138;Remove piece;7;complete;31/12/2024 19:31;Operador;Process_Machine-07
1138;138;Operational stop;7;start;31/12/2024 19:31;Operador;Process_Machine-07
1138;138;Operational stop;7;complete;31/12/2024 19:31;Operador;Process_Machine-07
1138;138;Product (accept);7;start;31/12/2024 19:31;Operador;Process_Machine-07
1139;139;Idle machine;7;start;31/12/2024 18:00;Operador;Process_Machine-07
1139;139;Idle machine;7;complete;31/12/2024 19:47;Operador;Process_Machine-07
1139;139;Working;7;start;31/12/2024 19:47;Operador;Process_Machine-07
1139;139;Working;7;complete;31/12/2024 19:48;Operador;Process_Machine-07
1139;139;Remove piece;7;start;31/12/2024 19:48;Operador;Process_Machine-07
1139;139;Remove piece;7;complete;31/12/2024 19:48;Operador;Process_Machine-07
1139;139;Product (accept);7;start;31/12/2024 19:48;Operador;Process_Machine-07
1140;140;Idle machine;7;start;31/12/2024 18:00;Operador;Process_Machine-07
1140;140;Idle machine;7;complete;31/12/2024 21:26;Operador;Process_Machine-07
1140;140;Working;7;start;31/12/2024 21:26;Operador;Process_Machine-07
1140;140;Working;7;complete;31/12/2024 21:26;Operador;Process_Machine-07
1140;140;Remove piece;7;start;31/12/2024 21:26;Operador;Process_Machine-07
1140;140;Remove piece;7;complete;31/12/2024 21:26;Operador;Process_Machine-07
1140;140;Product (accept);7;start;31/12/2024 21:26;Operador;Process_Machine-07
1141;141;Idle machine;7;start;31/12/2024 18:00;Operador;Process_Machine-07
1141;141;Idle machine;7;complete;31/12/2024 20:01;Operador;Process_Machine-07
1141;141;Working;7;start;31/12/2024 20:01;Operador;Process_Machine-07
1141;141;Working;7;complete;31/12/2024 20:01;Operador;Process_Machine-07
1141;141;Remove piece;7;start;31/12/2024 20:01;Operador;Process_Machine-07
1141;141;Remove piece;7;complete;31/12/2024 20:01;Operador;Process_Machine-07
1141;141;Operational stop;7;start;31/12/2024 20:01;Operador;Process_Machine-07
1141;141;Operational stop;7;complete;31/12/2024 20:02;Operador;Process_Machine-07
1141;141;Product (accept);7;start;31/12/2024 20:02;Operador;Process_Machine-07
1142;142;Idle machine;7;start;31/12/2024 18:00;Operador;Process_Machine-07
1142;142;Idle machine;7;complete;31/12/2024 19:24;Operador;Process_Machine-07
1142;142;Working;7;start;31/12/2024 19:24;Operador;Process_Machine-07
1142;142;Working;7;complete;31/12/2024 19:24;Operador;Process_Machine-07
1142;142;Remove piece;7;start;31/12/2024 19:24;Operador;Process_Machine-07
1142;142;Remove piece;7;complete;31/12/2024 19:25;Operador;Process_Machine-07
1142;142;Product (accept);7;start;31/12/2024 19:25;Operador;Process_Machine-07
1143;143;Idle machine;7;start;31/12/2024 18:00;Operador;Process_Machine-07
1143;143;Idle machine;7;complete;31/12/2024 20:29;Operador;Process_Machine-07
1143;143;Working;7;start;31/12/2024 20:29;Operador;Process_Machine-07
1143;143;Working;7;complete;31/12/2024 20:29;Operador;Process_Machine-07
1143;143;Remove piece;7;start;31/12/2024 20:29;Operador;Process_Machine-07
1143;143;Remove piece;7;complete;31/12/2024 20:30;Operador;Process_Machine-07
1143;143;Operational stop;7;start;31/12/2024 20:30;Operador;Process_Machine-07
1143;143;Operational stop;7;complete;31/12/2024 20:30;Operador;Process_Machine-07
1143;143;Product (accept);7;start;31/12/2024 20:31;Operador;Process_Machine-07
1144;144;Idle machine;7;start;31/12/2024 18:00;Operador;Process_Machine-07
1144;144;Idle machine;7;complete;31/12/2024 19:59;Operador;Process_Machine-07
1144;144;Working;7;start;31/12/2024 19:59;Operador;Process_Machine-07
1144;144;Working;7;complete;31/12/2024 19:59;Operador;Process_Machine-07
1144;144;Remove piece;7;start;31/12/2024 19:59;Operador;Process_Machine-07
1144;144;Remove piece;7;complete;31/12/2024 20:00;Operador;Process_Machine-07
1144;144;Product (accept);7;start;31/12/2024 20:00;Operador;Process_Machine-07
1145;145;Idle machine;7;start;31/12/2024 18:00;Operador;Process_Machine-07
1145;145;Idle machine;7;complete;31/12/2024 21:23;Operador;Process_Machine-07
1145;145;Working;7;start;31/12/2024 21:23;Operador;Process_Machine-07
1145;145;Working;7;complete;31/12/2024 21:23;Operador;Process_Machine-07
1145;145;Remove piece;7;start;31/12/2024 21:23;Operador;Process_Machine-07
1145;145;Remove piece;7;complete;31/12/2024 21:23;Operador;Process_Machine-07
1145;145;Product (accept);7;start;31/12/2024 21:23;Operador;Process_Machine-07
1146;146;Idle machine;7;start;31/12/2024 18:00;Operador;Process_Machine-07
1146;146;Idle machine;7;complete;31/12/2024 22:27;Operador;Process_Machine-07
1146;146;Working;7;start;31/12/2024 22:27;Operador;Process_Machine-07
1146;146;Working;7;complete;31/12/2024 22:27;Operador;Process_Machine-07
1146;146;Remove piece;7;start;31/12/2024 22:27;Operador;Process_Machine-07
1146;146;Remove piece;7;complete;31/12/2024 22:27;Operador;Process_Machine-07
1146;146;Operational stop;7;start;31/12/2024 22:27;Operador;Process_Machine-07
1146;146;Operational stop;7;complete;31/12/2024 22:28;Operador;Process_Machine-07
1146;146;Product (accept);7;start;31/12/2024 22:28;Operador;Process_Machine-07
1147;147;Idle machine;7;start;31/12/2024 18:00;Operador;Process_Machine-07
1147;147;Idle machine;7;complete;31/12/2024 22:19;Operador;Process_Machine-07
1147;147;Working;7;start;31/12/2024 22:19;Operador;Process_Machine-07
1147;147;Working;7;complete;31/12/2024 22:19;Operador;Process_Machine-07
1147;147;Remove piece;7;start;31/12/2024 22:19;Operador;Process_Machine-07
1147;147;Remove piece;7;complete;31/12/2024 22:19;Operador;Process_Machine-07
1147;147;Product (accept);7;start;31/12/2024 22:20;Operador;Process_Machine-07
1148;148;Idle machine;7;start;31/12/2024 18:00;Operador;Process_Machine-07
1148;148;Idle machine;7;complete;31/12/2024 19:48;Operador;Process_Machine-07
1148;148;Working;7;start;31/12/2024 19:48;Operador;Process_Machine-07
1148;148;Working;7;complete;31/12/2024 19:48;Operador;Process_Machine-07
1148;148;Remove piece;7;start;31/12/2024 19:48;Operador;Process_Machine-07
1148;148;Remove piece;7;complete;31/12/2024 19:49;Operador;Process_Machine-07
1148;148;Product (accept);7;start;31/12/2024 19:49;Operador;Process_Machine-07
1149;149;Idle machine;7;start;31/12/2024 18:00;Operador;Process_Machine-07
1149;149;Idle machine;7;complete;31/12/2024 21:08;Operador;Process_Machine-07
1149;149;Working;7;start;31/12/2024 21:08;Operador;Process_Machine-07
1149;149;Working;7;complete;31/12/2024 21:08;Operador;Process_Machine-07
1149;149;Remove piece;7;start;31/12/2024 21:08;Operador;Process_Machine-07
1149;149;Remove piece;7;complete;31/12/2024 21:08;Operador;Process_Machine-07
1149;149;Product (accept);7;start;31/12/2024 21:09;Operador;Process_Machine-07
1150;150;Idle machine;7;start;31/12/2024 18:00;Operador;Process_Machine-07
1150;150;Idle machine;7;complete;31/12/2024 21:53;Operador;Process_Machine-07
1150;150;Working;7;start;31/12/2024 21:53;Operador;Process_Machine-07
1150;150;Working;7;complete;31/12/2024 21:53;Operador;Process_Machine-07
1150;150;Remove piece;7;start;31/12/2024 21:53;Operador;Process_Machine-07
1150;150;Remove piece;7;complete;31/12/2024 21:53;Operador;Process_Machine-07
1150;150;Product (accept);7;start;31/12/2024 21:53;Operador;Process_Machine-07
1151;151;Idle machine;7;start;31/12/2024 18:00;Operador;Process_Machine-07
1151;151;Idle machine;7;complete;31/12/2024 21:12;Operador;Process_Machine-07
1151;151;Working;7;start;31/12/2024 21:12;Operador;Process_Machine-07
1151;151;Working;7;complete;31/12/2024 21:12;Operador;Process_Machine-07
1151;151;Remove piece;7;start;31/12/2024 21:12;Operador;Process_Machine-07
1151;151;Remove piece;7;complete;31/12/2024 21:12;Operador;Process_Machine-07
1151;151;Operational stop;7;start;31/12/2024 21:12;Operador;Process_Machine-07
1151;151;Operational stop;7;complete;31/12/2024 21:13;Operador;Process_Machine-07
1151;151;Product (accept);7;start;31/12/2024 21:14;Operador;Process_Machine-07
1152;152;Idle machine;7;start;31/12/2024 18:00;Operador;Process_Machine-07
1152;152;Idle machine;7;complete;31/12/2024 18:32;Operador;Process_Machine-07
1152;152;Working;7;start;31/12/2024 18:32;Operador;Process_Machine-07
1152;152;Working;7;complete;31/12/2024 18:33;Operador;Process_Machine-07
1152;152;Fail;7;start;31/12/2024 18:33;Operador;Process_Machine-07
1152;152;Fail;7;complete;31/12/2024 18:57;Operador;Process_Machine-07
1152;152;Working;7;start;31/12/2024 18:57;Operador;Process_Machine-07
1152;152;Working;7;complete;31/12/2024 18:57;Operador;Process_Machine-07
1152;152;Remove piece;7;start;31/12/2024 18:57;Operador;Process_Machine-07
1152;152;Remove piece;7;complete;31/12/2024 18:57;Operador;Process_Machine-07
1152;152;Product (accept);7;start;31/12/2024 18:57;Operador;Process_Machine-07
1153;153;Idle machine;7;start;31/12/2024 18:00;Operador;Process_Machine-07
1153;153;Idle machine;7;complete;31/12/2024 21:09;Operador;Process_Machine-07
1153;153;Working;7;start;31/12/2024 21:09;Operador;Process_Machine-07
1153;153;Working;7;complete;31/12/2024 21:09;Operador;Process_Machine-07
1153;153;Fail;7;start;31/12/2024 21:09;Operador;Process_Machine-07
1153;153;Fail;7;complete;31/12/2024 21:10;Operador;Process_Machine-07
1153;153;Working;7;start;31/12/2024 21:10;Operador;Process_Machine-07
1153;153;Working;7;complete;31/12/2024 21:10;Operador;Process_Machine-07
1153;153;Remove piece;7;start;31/12/2024 21:10;Operador;Process_Machine-07
1153;153;Remove piece;7;complete;31/12/2024 21:10;Operador;Process_Machine-07
1153;153;Product (accept);7;start;31/12/2024 21:10;Operador;Process_Machine-07
1154;154;Idle machine;7;start;31/12/2024 18:00;Operador;Process_Machine-07
1154;154;Idle machine;7;complete;31/12/2024 19:01;Operador;Process_Machine-07
1154;154;Working;7;start;31/12/2024 19:01;Operador;Process_Machine-07
1154;154;Working;7;complete;31/12/2024 19:01;Operador;Process_Machine-07
1154;154;Remove piece;7;start;31/12/2024 19:01;Operador;Process_Machine-07
1154;154;Remove piece;7;complete;31/12/2024 19:01;Operador;Process_Machine-07
1154;154;Operational stop;7;start;31/12/2024 19:01;Operador;Process_Machine-07
1154;154;Operational stop;7;complete;31/12/2024 19:02;Operador;Process_Machine-07
1154;154;Product (accept);7;start;31/12/2024 19:02;Operador;Process_Machine-07
1155;155;Idle machine;7;start;31/12/2024 18:00;Operador;Process_Machine-07
1155;155;Idle machine;7;complete;31/12/2024 21:14;Operador;Process_Machine-07
1155;155;Working;7;start;31/12/2024 21:14;Operador;Process_Machine-07
1155;155;Working;7;complete;31/12/2024 21:14;Operador;Process_Machine-07
1155;155;Remove piece;7;start;31/12/2024 21:14;Operador;Process_Machine-07
1155;155;Remove piece;7;complete;31/12/2024 21:14;Operador;Process_Machine-07
1155;155;Product (accept);7;start;31/12/2024 21:14;Operador;Process_Machine-07
1156;156;Idle machine;7;start;31/12/2024 18:00;Operador;Process_Machine-07
1156;156;Idle machine;7;complete;31/12/2024 19:10;Operador;Process_Machine-07
1156;156;Working;7;start;31/12/2024 19:10;Operador;Process_Machine-07
1156;156;Working;7;complete;31/12/2024 19:10;Operador;Process_Machine-07
1156;156;Remove piece;7;start;31/12/2024 19:10;Operador;Process_Machine-07
1156;156;Remove piece;7;complete;31/12/2024 19:11;Operador;Process_Machine-07
1156;156;Product (accept);7;start;31/12/2024 19:11;Operador;Process_Machine-07
1157;157;Idle machine;7;start;31/12/2024 18:00;Operador;Process_Machine-07
1157;157;Idle machine;7;complete;31/12/2024 19:58;Operador;Process_Machine-07
1157;157;Working;7;start;31/12/2024 19:58;Operador;Process_Machine-07
1157;157;Working;7;complete;31/12/2024 19:58;Operador;Process_Machine-07
1157;157;Remove piece;7;start;31/12/2024 19:58;Operador;Process_Machine-07
1157;157;Remove piece;7;complete;31/12/2024 19:58;Operador;Process_Machine-07
1157;157;Product (accept);7;start;31/12/2024 19:58;Operador;Process_Machine-07
1158;158;Idle machine;7;start;31/12/2024 18:00;Operador;Process_Machine-07
1158;158;Idle machine;7;complete;31/12/2024 21:07;Operador;Process_Machine-07
1158;158;Working;7;start;31/12/2024 21:07;Operador;Process_Machine-07
1158;158;Working;7;complete;31/12/2024 21:07;Operador;Process_Machine-07
1158;158;Remove piece;7;start;31/12/2024 21:07;Operador;Process_Machine-07
1158;158;Remove piece;7;complete;31/12/2024 21:07;Operador;Process_Machine-07
1158;158;Product (accept);7;start;31/12/2024 21:07;Operador;Process_Machine-07
1159;159;Idle machine;7;start;31/12/2024 18:00;Operador;Process_Machine-07
1159;159;Idle machine;7;complete;31/12/2024 21:49;Operador;Process_Machine-07
1159;159;Working;7;start;31/12/2024 21:49;Operador;Process_Machine-07
1159;159;Working;7;complete;31/12/2024 21:49;Operador;Process_Machine-07
1159;159;Remove piece;7;start;31/12/2024 21:49;Operador;Process_Machine-07
1159;159;Remove piece;7;complete;31/12/2024 21:50;Operador;Process_Machine-07
1159;159;Product (accept);7;start;31/12/2024 21:50;Operador;Process_Machine-07
1160;160;Idle machine;7;start;31/12/2024 18:00;Operador;Process_Machine-07
1160;160;Idle machine;7;complete;31/12/2024 20:19;Operador;Process_Machine-07
1160;160;Working;7;start;31/12/2024 20:19;Operador;Process_Machine-07
1160;160;Working;7;complete;31/12/2024 20:19;Operador;Process_Machine-07
1160;160;Remove piece;7;start;31/12/2024 20:19;Operador;Process_Machine-07
1160;160;Remove piece;7;complete;31/12/2024 20:20;Operador;Process_Machine-07
1160;160;Product (accept);7;start;31/12/2024 20:20;Operador;Process_Machine-07
1161;161;Idle machine;7;start;31/12/2024 18:00;Operador;Process_Machine-07
1161;161;Idle machine;7;complete;31/12/2024 20:08;Operador;Process_Machine-07
1161;161;Working;7;start;31/12/2024 20:08;Operador;Process_Machine-07
1161;161;Working;7;complete;31/12/2024 20:08;Operador;Process_Machine-07
1161;161;Remove piece;7;start;31/12/2024 20:08;Operador;Process_Machine-07
1161;161;Remove piece;7;complete;31/12/2024 20:09;Operador;Process_Machine-07
1161;161;Operational stop;7;start;31/12/2024 20:09;Operador;Process_Machine-07
1161;161;Operational stop;7;complete;31/12/2024 20:09;Operador;Process_Machine-07
1161;161;Product (accept);7;start;31/12/2024 20:10;Operador;Process_Machine-07
1162;162;Idle machine;7;start;31/12/2024 18:00;Operador;Process_Machine-07
1162;162;Idle machine;7;complete;31/12/2024 20:16;Operador;Process_Machine-07
1162;162;Working;7;start;31/12/2024 20:16;Operador;Process_Machine-07
1162;162;Working;7;complete;31/12/2024 20:16;Operador;Process_Machine-07
1162;162;Remove piece;7;start;31/12/2024 20:16;Operador;Process_Machine-07
1162;162;Remove piece;7;complete;31/12/2024 20:17;Operador;Process_Machine-07
1162;162;Operational stop;7;start;31/12/2024 20:17;Operador;Process_Machine-07
1162;162;Operational stop;7;complete;31/12/2024 20:18;Operador;Process_Machine-07
1162;162;Product (accept);7;start;31/12/2024 20:18;Operador;Process_Machine-07
1163;163;Idle machine;7;start;31/12/2024 18:00;Operador;Process_Machine-07
1163;163;Idle machine;7;complete;31/12/2024 20:29;Operador;Process_Machine-07
1163;163;Working;7;start;31/12/2024 20:29;Operador;Process_Machine-07
1163;163;Working;7;complete;31/12/2024 20:29;Operador;Process_Machine-07
1163;163;Remove piece;7;start;31/12/2024 20:29;Operador;Process_Machine-07
1163;163;Remove piece;7;complete;31/12/2024 20:29;Operador;Process_Machine-07
1163;163;Product (accept);7;start;31/12/2024 20:29;Operador;Process_Machine-07
1164;164;Idle machine;7;start;31/12/2024 18:00;Operador;Process_Machine-07
1164;164;Idle machine;7;complete;31/12/2024 19:15;Operador;Process_Machine-07
1164;164;Working;7;start;31/12/2024 19:15;Operador;Process_Machine-07
1164;164;Working;7;complete;31/12/2024 19:15;Operador;Process_Machine-07
1164;164;Remove piece;7;start;31/12/2024 19:15;Operador;Process_Machine-07
1164;164;Remove piece;7;complete;31/12/2024 19:15;Operador;Process_Machine-07
1164;164;Operational stop;7;start;31/12/2024 19:15;Operador;Process_Machine-07
1164;164;Operational stop;7;complete;31/12/2024 19:17;Operador;Process_Machine-07
1164;164;Product (accept);7;start;31/12/2024 19:17;Operador;Process_Machine-07
1165;165;Idle machine;7;start;31/12/2024 18:00;Operador;Process_Machine-07
1165;165;Idle machine;7;complete;31/12/2024 20:26;Operador;Process_Machine-07
1165;165;Working;7;start;31/12/2024 20:26;Operador;Process_Machine-07
1165;165;Working;7;complete;31/12/2024 20:27;Operador;Process_Machine-07
1165;165;Remove piece;7;start;31/12/2024 20:27;Operador;Process_Machine-07
1165;165;Remove piece;7;complete;31/12/2024 20:27;Operador;Process_Machine-07
1165;165;Product (accept);7;start;31/12/2024 20:28;Operador;Process_Machine-07
1166;166;Idle machine;7;start;31/12/2024 18:00;Operador;Process_Machine-07
1166;166;Idle machine;7;complete;31/12/2024 22:18;Operador;Process_Machine-07
1166;166;Working;7;start;31/12/2024 22:18;Operador;Process_Machine-07
1166;166;Working;7;complete;31/12/2024 22:18;Operador;Process_Machine-07
1166;166;Remove piece;7;start;31/12/2024 22:18;Operador;Process_Machine-07
1166;166;Remove piece;7;complete;31/12/2024 22:19;Operador;Process_Machine-07
1166;166;Product (accept);7;start;31/12/2024 22:19;Operador;Process_Machine-07
1167;167;Idle machine;7;start;31/12/2024 18:00;Operador;Process_Machine-07
1167;167;Idle machine;7;complete;31/12/2024 19:12;Operador;Process_Machine-07
